State_ab,City,Zip_Code,Lat,Lon,Median,Stdev
WV,Naoma,25140,37.8794427,-81.4542471,34336,44126
WV,Stanaford,25927,37.8377962,-81.1442479,42993,74379
WV,Elkins,26241,38.9296131,-79.852674,38516,56040
WV,Beverly,26253,38.8416788,-79.8533273,53609,49043
WV,Pennsboro Wv  26415,26415,39.2532665,-80.9849158,36403,41514
WV,Spencer,25276,38.8629218,-81.3479613,28816,45340
WV,Left Hand,25251,38.647759,-81.2265049,35620,31433
WV,Talcott,24981,37.6233031,-80.7838206,36358,40501
WV,Grafton,26354,39.3875284,-79.9801184,22674,45289
WV,Thomas,26292,39.0571354,-79.5052641,40038,46879
WV,Tad,25201,38.2832126,-81.4925568,43144,34923
WV,Sistersville,26175,39.5141063,-80.9200073,34067,34705
WV,Buckhannon,26201,38.9803514,-80.2010281,28772,37844
WV,Wayne,25570,38.2475477,-82.3886254,21115,55906
WV,Prichard,25555,38.2138767,-82.549652,52176,37937
WV,Diana,26217,38.5956568,-80.4732928,35150,47028
WV,Metz,26585,39.6700862,-80.6126366,49245,48487
WV,Danville,25053,38.0591906,-81.9169329,36627,44459
WV,Vienna,26105,39.3352544,-81.5326083,37080,33325
WV,Mineral Wells,26150,39.1614427,-81.5208411,63036,43457
WV,Cyclone,24827,37.7069701,-81.6947296,35760,42577
WV,Pineville,24874,37.5517187,-81.5793264,60235,26624
WV,Holden,25625,37.8385716,-82.0667855,37985,53478
WV,Fairview,26570,39.5581028,-80.2745858,48702,39046
WV,Athens,24712,37.4280778,-80.9691238,47111,38398
WV,Colliers,26035,40.3766064,-80.5665766,44311,45039
WV,Summersville,26651,38.284321,-80.9143166,38495,54409
WV,Green Bank,24944,38.5458767,-79.8273198,38220,41234
WV,Coal City,25823,37.6260109,-81.2164585,40765,45818
WV,Huntington,25702,38.4248065,-82.4088274,20282,20922
WV,Rowlesburg,26425,39.1820047,-79.6415829,28845,41462
WV,Genoa,25517,38.1012084,-82.4981156,29923,29718
WV,Philippi,26416,39.1472647,-80.0503497,23575,25090
WV,Huntington,25701,38.4159581,-82.4162541,21605,22540
WV,Martinsburg,25403,39.5217309,-78.0009843,89681,66419
WV,Martinsburg,25405,39.4127765,-78.010451,51710,33871
WV,Inwood,25428,39.3515879,-78.026779,63332,54290
WV,Frametown,26623,38.6806517,-80.8320711,25525,42687
WV,Salt Rock,25559,38.3154814,-82.2504657,46334,50814
WV,Wellsburg,26070,40.2844461,-80.5797884,34379,45083
WV,Huntington,25705,38.40556,-82.3705472,41105,49204
WV,Huntington,25703,38.4270313,-82.4298843,10875,29132
WV,Barboursville,25504,38.3951113,-82.3406373,33655,44451
WV,Ona,25545,38.513304,-82.2096069,66920,50963
WV,West Union,25456,39.2690673,-80.659054,43644,37115
WV,Grantsville,26147,38.9470103,-81.1517928,31817,32125
WV,Clay,25043,38.4455521,-81.0642353,22181,29498
WV,West Union,26456,39.2629402,-80.7740468,35404,36676
WV,Mount Hope,25880,37.8937785,-81.1621943,42064,36541
WV,Gauley Bridge,25085,38.1876852,-81.2454706,32144,40600
WV,Meadow Bridge,25976,37.9021411,-80.9512063,42419,33238
WV,Charmco,25958,37.9925275,-80.7562364,36798,30790
WV,Smoot,24977,37.8219679,-80.6239345,26862,43572
WV,Ronceverte,24970,37.7301568,-80.4371847,23445,32949
WV,Romney,26757,39.3473905,-78.80438,35026,33180
WV,New Cumberland,26047,40.4907473,-80.5395818,43790,54988
WV,Bridgeport,26330,39.249857,-80.2464184,52274,58942
WV,Ravenswood,26164,38.9663871,-81.7430257,37235,45715
WV,Ripley,25271,38.8212577,-81.6733305,25007,44400
WV,Ranson,25438,39.3250873,-77.8761498,60846,60972
WI,Cedarburg,53012,43.298547,-87.989107,72980,70093
WI,Chilton,53014,44.028082,-88.163723,49115,44167
WI,Lake Geneva,53147,42.61425,-88.505124,58764,63061
WI,Cuba City,53807,42.6036,-90.431764,47550,47198
WI,Darien,53114,42.600739,-88.712668,56224,42901
WI,De Pere,54115,44.4339,-88.077273,60401,53493
WI,Dousman,53118,43.005914,-88.478847,61641,50940
WI,Eagle,53119,42.882145,-88.463418,72976,44529
WI,Edgerton,53534,42.838947,-89.069571,50259,42852
WI,Washington Island,54246,45.255255,-87.072865,50120,47118
WI,Ettrick,54627,44.170034,-91.265719,56636,38076
WI,Lansing,52151,43.353282,-91.095651,36018,45612
WI,Fox Lake,53933,43.560908,-88.913596,49396,38689
WI,Cambria,53923,43.589721,-89.066176,49816,44477
WI,Gilmanton,54743,44.480867,-91.672104,45136,33692
WI,Grafton,53024,43.32067,-87.947627,67287,57703
WI,Green Lake,54941,43.841855,-88.957793,44518,46299
WI,Appleton,54915,44.191215,-88.289101,95051,51121
WI,Hazel Green,53811,42.534061,-90.436114,56996,42891
WI,Alma Center,54611,44.383094,-91.015289,50237,35541
WI,Howards Grove,53083,43.82974,-87.820326,70649,49437
WI,Mayville,53050,43.398061,-88.531928,54398,40826
WI,Keshena,54135,44.866782,-88.585289,24051,25300
WI,Knapp,54749,44.948882,-92.08076,41303,41804
WI,La Farge,54639,43.578243,-90.638265,41924,33574
WI,Poplar,54864,46.497748,-91.704353,63829,50747
WI,Lannon,53046,43.154664,-88.153205,56479,47328
WI,Lomira,53048,43.594248,-88.443216,46723,40966
WI,Mcfarland,53558,43.019014,-89.290653,68283,62587
WI,Mequon,53092,43.213118,-88.013696,102046,79048
WI,Junction City,54443,44.605743,-89.854844,52410,42584
WI,Mishicot,54228,44.228533,-87.639805,52196,50028
WI,Mosinee,54455,44.791848,-89.684265,58024,42967
WI,Muscoda,53573,43.187317,-90.433759,14190,16495
WI,Neopit,54150,44.984688,-88.814575,27912,39632
WI,New Holstein,53061,43.949222,-88.094881,47667,35256
WI,North Fond Du Lac,54937,43.811004,-88.48549,50538,34210
WI,Oconomowoc,53066,43.103817,-88.449738,103281,82495
WI,Ontario,54651,43.721919,-90.593219,0,0
WI,Endeavor,53930,43.765302,-89.45979,34124,21880
WI,Pepin,54759,44.442454,-92.148462,46024,35163
WI,Platteville,53818,42.727882,-90.468164,42101,40270
WI,Port Wing,54865,46.775588,-91.380612,36797,48566
WI,Prairie Du Sac,53578,43.293928,-89.735231,57315,46821
WI,Winter,54896,45.768277,-91.2179,33045,30984
WI,Livingston,53554,42.841667,-90.396218,38512,45856
WI,Ripon,54971,43.843557,-88.837936,43588,47772
WI,Sullivan,53178,42.98528,-88.649641,57653,46119
WI,Fond Du Lac,54935,43.838283,-88.343335,76442,43541
WI,Seymour,54165,44.514416,-88.32734,37492,43099
WI,Madison,53705,43.078837,-89.446898,130473,80453
WI,South Milwaukee,53172,42.912643,-87.862312,51433,43588
WI,Stanley,54768,44.959383,-90.943719,31574,33050
WI,Hayward,54843,45.838934,-91.552094,57419,38053
WI,Sun Prairie,53590,43.181961,-89.235717,65565,51967
WI,Wabeno,54566,45.327575,-88.590421,31207,20101
WI,Wonewoc,53968,43.68264,-90.263317,36088,35247
WI,Viroqua,54665,43.558216,-90.886278,37390,45724
WI,Watertown,53094,43.189405,-88.72891,47645,44370
WI,Wausaukee,54177,45.378247,-87.954834,20895,26616
WI,Westfield,53964,43.885163,-89.492492,43257,42892
WI,Valders,54245,44.147561,-87.82669,60628,36882
WI,Neenah,54956,44.198242,-88.659905,66738,50447
WI,Allenton,53002,43.420465,-88.344353,62440,28802
WI,Amherst,54406,44.468509,-89.31722,71671,50495
WI,Argyle,53504,42.701475,-89.865733,38615,34190
WI,Auburndale,54412,44.626769,-90.014271,60149,37503
WI,Baraboo,53913,43.469408,-89.737289,38745,39237
WI,Cedar Grove,53013,43.501879,-87.847567,67482,37683
WI,Big Bend,53103,42.883895,-88.203596,71673,57467
WI,Whitehall,54773,44.327195,-91.299375,44147,41466
WI,Burlington,53105,42.62214,-88.285269,60935,41637
WI,Bristol,53104,42.532323,-88.009098,59537,57833
WI,South Wayne,53587,42.578781,-89.78946,51735,33914
WI,Racine,53403,42.7034472,-87.8054366,55416,38310
WI,Racine,53404,42.7451481,-87.8193881,43712,42231
WI,Sturtevant,53177,42.6903001,-87.8666083,45305,49324
WI,Kansasville,53139,42.7199077,-88.1401891,76860,53550
WI,Richland Center,53581,43.3910668,-90.4390549,54591,45509
WI,Janesville,53545,42.7102265,-88.9938564,38946,30637
WI,Janesville,53546,42.612485,-89.0197131,47478,37041
WI,Beloit,53511,42.5632798,-89.0209979,52981,51848
WI,Eau Claire,54703,44.8693447,-91.4701864,48096,35718
WI,Hudson,54016,45.0023905,-92.7098696,87671,59266
WI,Hammond,54015,44.9964248,-92.4850127,73287,51046
WI,La Valle,53941,43.5524941,-90.1534462,55442,49717
WI,Bonduel,54107,44.8023641,-88.3774833,57256,40032
WI,Sheboygan,53081,43.7169966,-87.7077602,52962,39500
WI,Gilman,54433,45.1487411,-90.7634033,43058,42150
WI,Galesville,54630,44.104226,-91.4242187,56556,48181
WI,Bloomer,54724,45.0672272,-91.519486,61378,41062
WI,Eagle River,54521,46.0063135,-89.2137032,41467,42633
WI,Whitewater,53190,42.8391093,-88.7533889,12834,24429
WI,Shell Lake,54871,45.7659559,-91.9426917,46950,48654
WI,West Bend,53095,43.4103743,-88.1662321,47649,49651
WI,Jackson,53037,43.3017619,-88.1322111,75544,54467
WI,Menomonee Falls,53051,43.181501,-88.1121913,52640,38423
WI,New Berlin,53146,42.9985913,-88.1606383,72632,67690
WI,Muskego,53150,42.908781,-88.1157111,81707,54496
WI,Pardeeville,53954,43.5518849,-89.2988825,59443,42340
WI,Waukesha,53186,43.0047911,-88.2542766,41142,43689
WI,Waukesha,53188,43.0390815,-88.2340726,42755,46550
WI,Sussex,53089,43.1507655,-88.2045253,95255,59505
WI,Mukwonago,53149,42.8897704,-88.3728156,94472,56981
WI,Waupaca,54981,44.281286,-89.108478,64517,50215
WI,Coloma,54930,44.0645065,-89.4908548,43507,41183
WI,Oshkosh,54901,44.0356897,-88.5542486,47895,43054
WI,Oshkosh,54904,43.9923161,-88.61,83726,56736
WI,Menasha,54952,44.238298,-88.4246591,40877,31388
WI,Columbus,53925,43.321333,-89.0420627,58117,55665
WI,Marshfield,54449,44.675576,-90.1813399,39550,63284
WI,Port Edwards,54469,44.2849618,-89.7980036,53138,39394
WI,Friendship,53934,43.9407474,-89.7376994,35607,31260
WI,Ashland,54806,46.5031467,-90.6881142,31905,42412
WI,Glidden,54527,46.103699,-90.5854589,28763,33272
WI,Haugen,54841,45.5918709,-91.7745372,50872,48275
WI,Rice Lake,54868,45.4736573,-91.8374686,39583,28507
WI,Prairie Farm,54762,45.2910508,-91.9685392,52105,40232
WI,Madison,53717,43.0678795,-89.5125955,69333,59553
WI,Green Bay,54304,44.5196636,-88.0738102,38266,39290
WI,Green Bay,54301,44.5019763,-88.0112051,83275,77092
WI,Green Bay,54311,44.4876673,-87.9137412,62397,55299
WI,Madison,53711,43.0227,-89.4860658,66230,47736
WI,Suamico,54173,44.5953107,-87.9833358,88679,66509
WI,Green Bay,54313,44.5706359,-88.0905767,52831,36128
WI,Alma,54610,44.4660999,-91.9663739,38465,41727
WI,Spooner,54801,45.7909042,-92.1447634,41581,44593
WI,Brillion,54110,44.2043354,-88.0991233,55409,42462
WI,Stockbridge,53088,44.018467,-88.3040422,67296,50733
WI,Cornell,54732,45.1286698,-91.0197769,47932,43834
WI,New Auburn,54757,45.2137858,-91.4186098,51964,43049
WI,Abbotsford,54405,44.9773747,-90.3669679,44919,48933
WI,Madison,53703,43.0701393,-89.3956338,16233,38784
WI,Thorp,54771,44.968524,-90.7894199,40826,29773
WI,Granton,54436,44.5621159,-90.426866,45543,48292
WI,Almena,54805,45.4465419,-92.026963,47757,40319
WI,Portage,53901,43.553393,-89.4817003,34864,44295
WI,Lodi,53555,43.3412891,-89.4721559,80649,47623
WI,Prairie Du Chien,53821,43.069719,-91.0420918,51743,36434
WI,Madison,53704,43.1376331,-89.400355,65951,57655
WI,Madison,53719,43.0237698,-89.5156545,89286,49240
WI,Madison,53716,43.0483768,-89.3529283,45942,49791
WI,Madison,53714,43.0916621,-89.2997057,70950,47614
WI,Verona,53593,43.0654118,-89.5491024,78589,74039
WI,Marshall,53559,43.2041239,-89.0707565,76615,55683
WI,Black Earth,53515,43.0816965,-89.7824777,85216,63723
WI,Mazomanie,53560,43.1791901,-89.7732051,63827,53732
WI,De Forest,53532,43.2450265,-89.3200746,71137,50610
WI,Beaver Dam,53916,43.5120325,-88.820675,75617,47974
WI,Watertown,53098,43.2804768,-88.6014562,53453,41188
WI,Fish Creek,54212,45.0327327,-87.2443195,55831,63708
WI,Sturgeon Bay,54235,44.845082,-87.3284879,40657,26301
WI,Brussels,54204,44.8329361,-87.6064846,62455,41719
WI,Maple,54854,46.5990311,-91.734134,55193,45587
WI,Solon Springs,54873,46.3239778,-91.9306552,53276,46392
WI,Boyceville,54725,45.0041231,-92.0318776,55264,39475
WI,Menomonie,54751,44.9093586,-91.9153326,42395,43768
WI,Fall Creek,54742,44.7175573,-91.2455711,69935,52368
WI,Mondovi,54755,44.6770307,-91.5372604,88998,58994
WI,Waupun,53963,43.6715997,-88.7121905,74179,53750
WI,Eden,53019,43.6820193,-88.4115334,64072,48663
WI,Campbellsport,53010,43.5843014,-88.2811036,67332,49650
WI,Laona,54541,45.5496642,-88.7855289,30879,41808
WI,Boscobel,53805,43.1490154,-90.6446062,34041,42214
WI,Bloomington,53804,42.8066244,-90.8677346,59793,41512
WI,Lancaster,53813,42.8525133,-90.712617,43355,50210
WI,Belleville,53508,42.7906925,-89.4962079,79393,53867
WI,Juda,53550,42.6611333,-89.5278447,67431,46391
WI,Brodhead,53520,42.5644136,-89.3937056,54287,37572
WI,Princeton,54968,43.8505468,-89.1026395,42524,38416
WI,Markesan,53946,43.7035669,-88.9972301,33604,38736
WI,Mineral Point,53565,42.8707141,-90.147391,65752,45145
WI,Black River Falls,54615,44.2801892,-90.5879307,41979,41376
WI,Melrose,54642,44.2016046,-91.0211404,59388,50835
WI,Lake Mills,53551,43.1499252,-88.8806225,53854,37012
WI,Johnson Creek,53038,43.0535543,-88.7652683,76191,55134
WI,Jefferson,53549,42.9927312,-88.8143827,56853,38143
WI,Fort Atkinson,53538,42.912378,-88.8566825,35082,41726
WI,Palmyra,53156,42.8848682,-88.6317549,52368,52465
WI,Necedah,54646,43.9598537,-90.058302,39490,46592
WI,Kenosha,53140,42.6471007,-87.8227626,57713,35324
WI,Kenosha,53142,42.5743038,-87.8718525,69352,28499
WI,Washburn,54891,46.6768417,-91.0002896,49548,47841
WI,Pleasant Prairie,53158,42.5514865,-87.8802682,78035,54412
WI,Trevor,53179,42.5136379,-88.1409748,49732,29791
WI,Algoma,54201,44.6108747,-87.5111118,59493,40304
WI,Kewaunee,54216,44.3925871,-87.6338331,61436,49481
WI,La Crosse,54603,43.8350005,-91.2374392,24465,44313
WI,La Crosse,54601,43.8135636,-91.2430956,37191,42938
WI,Holmen,54636,44.0083143,-91.2038983,66761,44207
WI,West Salem,54669,43.92514,-91.1458825,49835,43682
WI,Onalaska,54650,43.8738,-91.196936,59372,54282
WI,Shullsburg,53586,42.5550104,-90.2959527,45839,40530
WI,Elk Mound,54739,44.7984297,-91.7672889,60598,50787
WI,Antigo,54409,45.211898,-89.251333,42335,42698
WI,Tomahawk,54487,45.4840287,-89.720332,38070,30466
WI,Merrill,54452,45.1992667,-89.5592537,59230,47033
WI,Manitowoc,54220,44.1129361,-87.7129843,71668,58355
WI,Two Rivers,54241,44.1698458,-87.6019886,34085,26902
WI,Reedsville,54230,44.1685146,-87.9411166,51746,44501
WI,Newton,53063,43.9401545,-87.8641102,57126,40756
WI,Wausau,54403,44.9631151,-89.6288946,23006,62410
WI,Wausau,54401,44.9825501,-89.6415282,50715,46572
WI,Marathon,54448,44.8958368,-89.8934835,74029,47363
WI,Spencer,54479,44.7645117,-90.2088557,80100,75494
WI,Athens,54411,45.0396883,-89.9933082,64319,42251
WI,Coleman,54112,45.1159353,-87.9796796,42088,46547
WI,Marinette,54143,45.1033346,-87.6794861,47875,46713
WI,Montello,53949,43.7239347,-89.3166702,49681,37132
WI,Milwaukee,53223,43.1820632,-88.01003,29764,64069
WI,Milwaukee,53224,43.1609997,-88.0382587,57041,36314
WI,Milwaukee,53225,43.1136896,-88.0525138,26255,22430
WI,Milwaukee,53209,43.1246488,-87.9534833,23197,44479
WI,Milwaukee,53218,43.1267833,-87.9984335,24500,27178
WI,Milwaukee,53216,43.0861878,-87.9721536,29736,59201
WI,Milwaukee,53206,43.0856905,-87.9321086,40942,28940
WI,Wauwatosa,53213,43.0723034,-87.9999461,29804,40466
WI,Milwaukee,53210,43.0679124,-87.9684751,33143,37696
WI,Crandon,54520,45.5044128,-88.9390019,37384,38691
WI,Milwaukee,53212,43.0742456,-87.9112246,14948,19333
WI,Milwaukee,53202,43.0427314,-87.9010154,39048,70349
WI,Milwaukee,53233,43.0370444,-87.9448183,12556,36709
WI,Milwaukee,53215,43.0215967,-87.9473669,29781,25926
WI,Milwaukee,53204,43.0157271,-87.9376406,33108,40033
WI,Milwaukee,53207,42.9891585,-87.8739272,75411,55331
WI,Milwaukee,53219,42.9949588,-87.9961854,56551,37123
WI,Milwaukee,53220,42.9846573,-88.0076967,55109,38817
WI,Milwaukee,53221,42.9775276,-87.941125,50824,29087
WI,Dodgeville,53533,42.9516791,-90.1148966,49328,50532
WI,Green Bay,54303,44.519987,-88.0334066,41549,37709
WI,Milwaukee,53217,43.1823795,-87.8977108,86591,79739
WI,Wauwatosa,53226,43.0591936,-88.0254535,132202,69193
WI,West Allis,53214,43.0166394,-87.985976,46339,35048
WI,West Allis,53227,42.9941992,-88.042761,57863,42788
WI,Hales Corners,53130,42.9428233,-88.0441626,58047,71351
WI,Greendale,53129,42.9344488,-87.979542,94762,58981
WI,Franklin,53132,42.8884324,-88.052539,71459,51847
WI,Oak Creek,53154,42.8822538,-87.8717683,63409,54116
WI,Cudahy,53110,42.9518667,-87.8699668,46041,32787
WI,Saint Francis,53235,42.9787998,-87.8684372,47294,43462
WI,Milwaukee,53205,43.0602355,-87.9376894,30565,29687
WI,Warrens,54666,44.0864323,-90.4711117,53544,45338
WI,Sparta,54656,43.9401581,-90.859,41213,32941
WI,Tomah,54660,43.9916554,-90.4813622,37346,32865
WI,Cashton,54619,43.81969,-90.8010232,58778,47536
WI,Suring,54174,44.9779276,-88.4294753,40947,36832
WI,Oconto,54153,44.882079,-87.9342343,59517,43737
WI,Sobieski,54171,44.7428861,-88.1500096,94462,51703
WI,Rhinelander,54501,45.6110798,-89.3710535,43991,31038
WI,Harshaw,54529,45.5989073,-89.6813491,55509,46731
WI,Appleton,54911,44.2687145,-88.4110284,27061,41447
WI,Appleton,54914,44.2555407,-88.444005,53673,51434
WI,Little Chute,54140,44.2794115,-88.3141998,41368,34414
WI,Combined Locks,54113,44.2618672,-88.3095165,86057,51020
WI,Kaukauna,54130,44.2939911,-88.2679397,45937,40791
WI,Shiocton,54170,44.4315146,-88.5069999,66073,51287
WI,Oneida,54155,44.4835814,-88.2401061,47404,40405
WI,Mequon,53097,43.2496818,-87.9650038,62853,80089
WI,Elmwood,54740,44.777883,-92.1960522,49922,45095
WI,River Falls,54022,44.8495453,-92.632248,47939,42338
WI,Ellsworth,54011,44.7396795,-92.4464335,77111,50298
WI,Luck,54853,45.6077226,-92.6406102,48398,49921
WI,Saint Croix Falls,54024,45.40482,-92.5927334,59133,53672
WI,Amery,54001,45.2697854,-92.3525068,37228,36505
WI,Salem,53168,42.5733638,-88.0883124,65548,49243
WI,Rosholt,54473,44.5958332,-89.3502471,62748,50093
WI,Stevens Point,54481,44.5358568,-89.5611669,38914,50552
WI,Park Falls,54552,45.8609194,-90.2938018,43732,38954
WI,Prentice,54556,45.5317721,-90.1978675,39697,39846
WI,Racine,53402,42.7350343,-87.7853493,24076,27212
WI,Racine,53405,42.7211471,-87.8120769,33465,35606
WI,Racine,53406,42.7283459,-87.8622029,58797,65052
WI,Franksville,53126,42.7991573,-88.0108473,73088,47503
WI,Waterford,53185,42.7943205,-88.2503871,82238,51797
WI,Footville,53537,42.6694024,-89.2392625,60499,39844
WI,Milton,53563,42.8103607,-88.9472889,50120,39770
WI,Ladysmith,54848,45.4521004,-91.0889861,41212,41720
WI,Elcho,54428,45.3883547,-89.1876189,41087,46245
WI,New Richmond,54017,45.1301544,-92.5004128,57106,49281
WI,Baldwin,54002,44.9835798,-92.3289463,64932,46073
WI,Lake Delton,53940,43.5505528,-89.7285522,51203,48957
WI,Reedsburg,53959,43.5469447,-90.004944,60424,44342
WI,Birchwood,54817,45.7960144,-91.4710362,62550,58173
WI,Shawano,54166,44.8151083,-88.626485,57586,57131
WI,Irma,54442,45.3940236,-89.6021391,52967,47696
WI,Bowler,54416,44.8404484,-89.0499994,48714,47341
WI,Sheboygan Falls,53085,43.7736774,-87.8657437,78906,52740
WI,Medford,54451,45.1663258,-90.4250651,57130,45395
WI,Pigeon Falls,54760,44.494455,-91.2738827,48633,51279
WI,Blair,54616,44.2519059,-91.2741424,36884,36932
WI,Westby,54667,43.6440338,-90.8400359,50163,37332
WI,Coon Valley,54623,43.6252718,-91.0218946,46546,38118
WI,Arbor Vitae,54568,45.9426425,-89.6146369,41430,61245
WI,East Troy,53120,42.739373,-88.437171,64581,57501
WI,Delavan,53115,42.6386339,-88.6585897,44799,44076
WI,Minong,54859,46.0832361,-91.7675251,38606,32428
WI,West Bend,53090,43.4303803,-88.2001642,54168,40872
WI,Slinger,53086,43.3242904,-88.3267112,78354,47996
WI,Hubertus,53033,43.2447288,-88.2583269,107390,76049
WI,Brookfield,53005,43.0786487,-88.0819539,87550,70287
WI,Rothschild,54474,44.8205109,-89.5887846,80209,46185
WI,New Berlin,53151,43.000025,-88.0804415,67237,57521
WI,Waukesha,53189,42.9649005,-88.294639,90509,54624
WI,Pewaukee,53072,43.0654826,-88.2263246,79615,64060
WI,North Lake,53064,43.1500987,-88.3611764,183198,87576
WI,Peshtigo,54157,45.0457859,-87.8381294,48530,42797
WI,New London,54961,44.3931018,-88.7610773,41942,32803
WI,Wild Rose,54984,44.1338293,-89.141772,42720,44787
WI,Oxford,53952,43.8108434,-89.5374637,48803,44469
WI,Wautoma,54982,44.027507,-89.2060083,53549,42133
WI,Oshkosh,54902,44.0155585,-88.5513441,53185,41907
WI,Readfield,54969,44.2053671,-88.7546101,53143,57465
WI,Nekoosa,54457,44.385922,-89.9936564,55581,39603
WI,Rudolph,54475,44.4635945,-89.8170938,60081,44563
WI,Milwaukee,53228,42.9845772,-88.0275583,47840,43825
WI,Port Washington,53074,43.3858698,-87.8993887,66464,54417
WI,Prescott,54021,44.7863094,-92.7364296,82579,61144
WI,Osceola,54020,45.2747604,-92.6620386,59898,46960
WI,Hilbert,54129,44.1023958,-88.1283976,58936,44461
WI,Plover,54467,44.4591439,-89.5133239,74616,58375
WI,Phillips,54555,45.7078519,-90.5841131,52374,44070
WY,Afton,83110,42.729495,-110.93171,57848,53132
WY,St. Stephens,82524,42.992567,-108.45273,53783,46992
WY,Evanston,82931,41.385854,-111.026996,83387,47742
WY,Buffalo,82834,44.339184,-106.715021,49288,45184
